Annotation	lhs	op	rhs	Cov_Smooth	Z_smooth	Enrichment	Enrichment_SE	Enrichment_p_value	Error	Warning	target_parameter	est	SE	Fixed_Enrich	annotation_raw	annotation_key	annotation_basename	annotation_class	published_label	is_nonbase	alpha_168	alpha_155	Bonferroni_significant_168	Bonferroni_significant_155	Annotation_model_warning	Annotation_model_error	alpha_984	Bonferroni_significant_984	QC_warning_free	Bonferroni_significant_984_warning_free
GTEx.49.	F_SUD	~~	SCZ_FG	0.0009998518172091	0.663178296492154	0.580915350186586	6.95134178312078	0.524036993944864	0.0	0	F_SUD~~SCZ_FG				GTEx.49.	GTEx.49.	GTEx.49.	expression	Testis	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.224.	F_SUD	~~	SCZ_FG	0.0011975333123274	0.761399680108502	-40.7478156023537	29.8769898470869	0.918841821693777	0.0	0	F_SUD~~SCZ_FG				Roadmap.224.	Roadmap.224.	Roadmap.224.	chromatin	Adipose Nuclei H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.60.	F_SUD	~~	SCZ_FG	0.0018829633302267	1.30375517553665	-8.54419261232019	51.0519219860226	0.574150356943624	0.0	0	F_SUD~~SCZ_FG				Roadmap.60.	Roadmap.60.	Roadmap.60.	chromatin	Angular Gyrus H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.139.	F_SUD	~~	SCZ_FG	0.001743777098162	0.955430537276102	25.4534435978492	77.1658253795665	0.375661739501672	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_SUD~~SCZ_FG				Roadmap.139.	Roadmap.139.	Roadmap.139.	chromatin	Angular Gyrus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.227.	F_SUD	~~	SCZ_FG	0.0017486412300502	0.998187448798432	9.16316931707288	60.4897163008106	0.446325166830571	0.0	0	F_SUD~~SCZ_FG				Roadmap.227.	Roadmap.227.	Roadmap.227.	chromatin	Angular Gyrus H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.315.	F_SUD	~~	SCZ_FG	0.0016272345023517	1.30667984867258	-22.1149892085476	91.3292519000774	0.599902650333662	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.315.	Roadmap.315.	Roadmap.315.	chromatin	Angular Gyrus H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.373.	F_SUD	~~	SCZ_FG	0.0033905608394373	1.79991374711383	-76.5752851517447	72.2011794710746	0.858685531931188	0.0	0	F_SUD~~SCZ_FG				Roadmap.373.	Roadmap.373.	Roadmap.373.	chromatin	Angular Gyrus H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.61.	F_SUD	~~	SCZ_FG	0.0003368566194875	0.337159807091631	14.3217441441343	43.1687157749248	0.378813981443518	0.0	0	F_SUD~~SCZ_FG				Roadmap.61.	Roadmap.61.	Roadmap.61.	chromatin	Anterior Caudate H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.140.	F_SUD	~~	SCZ_FG	0.0025532785833483	1.04070050551222	-45.1037478362081	55.1637072625597	0.79835568534808	0.0	0	F_SUD~~SCZ_FG				Roadmap.140.	Roadmap.140.	Roadmap.140.	chromatin	Anterior Caudate H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.228.	F_SUD	~~	SCZ_FG	0.003939717991036	1.77244242563049	9.08314013652809	49.3910951857877	0.435001049896539	0.0	0	F_SUD~~SCZ_FG				Roadmap.228.	Roadmap.228.	Roadmap.228.	chromatin	Anterior Caudate H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.316.	F_SUD	~~	SCZ_FG	0.0020726412904307	1.259735316364	-27.8049250686992	75.4316035027777	0.648720408176392	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.316.	Roadmap.316.	Roadmap.316.	chromatin	Anterior Caudate H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.374.	F_SUD	~~	SCZ_FG	0.0022721682312653	0.973637083008369	-1.59251950862375	70.8128136816724	0.514602366294634	0.0	0	F_SUD~~SCZ_FG				Roadmap.374.	Roadmap.374.	Roadmap.374.	chromatin	Anterior Caudate H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.62.	F_SUD	~~	SCZ_FG	0.0020796644760034	1.07901984402601	-49.1396045058215	42.3613814890668	0.881717427469799	0.0	0	F_SUD~~SCZ_FG				Roadmap.62.	Roadmap.62.	Roadmap.62.	chromatin	Cingulate Gyrus H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.141.	F_SUD	~~	SCZ_FG	0.0033780507075528	1.91279845285927	82.3324565347816	62.9273971165305	0.0980953345164581	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.141.	Roadmap.141.	Roadmap.141.	chromatin	Cingulate Gyrus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.229.	F_SUD	~~	SCZ_FG	0.0005252296976412	0.25618126918839	93.5292784878434	51.8195472350593	0.0370815623407449	0.0	0	F_SUD~~SCZ_FG				Roadmap.229.	Roadmap.229.	Roadmap.229.	chromatin	Cingulate Gyrus H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.317.	F_SUD	~~	SCZ_FG	0.0013387592225709	0.795146448306796	-74.840589388751	82.1759080145146	0.821971747282057	0.0	0	F_SUD~~SCZ_FG				Roadmap.317.	Roadmap.317.	Roadmap.317.	chromatin	Cingulate Gyrus H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.375.	F_SUD	~~	SCZ_FG	0.0020455751280131	1.0617693931854	1.71977308523939	75.912488308501	0.49621743905423	0.0	0	F_SUD~~SCZ_FG				Roadmap.375.	Roadmap.375.	Roadmap.375.	chromatin	Cingular Gyrus H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.65.	F_SUD	~~	SCZ_FG	0.0016653321376394	1.08799733105622	-7.08868729134491	46.4627063683809	0.569102589491911	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.65.	Roadmap.65.	Roadmap.65.	chromatin	dLPFC H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.145.	F_SUD	~~	SCZ_FG	0.002088242678778	1.28468625123397	-37.8878234545295	73.4772547470882	0.701683917869698	0.0	0	F_SUD~~SCZ_FG				Roadmap.145.	Roadmap.145.	Roadmap.145.	chromatin	dLPFC H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.233.	F_SUD	~~	SCZ_FG	0.0030383474011962	0.674408377665194	-35.4328365630867	59.4704595845296	0.729936427117918	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.233.	Roadmap.233.	Roadmap.233.	chromatin	dLPFC H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.321.	F_SUD	~~	SCZ_FG	0.0013666452783641	0.93396736935038				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_SUD~~SCZ_FG				Roadmap.321.	Roadmap.321.	Roadmap.321.	chromatin	dLPFC H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.377.	F_SUD	~~	SCZ_FG	0.0005148277605555	0.461635595017639	-106.530330943061	88.0360591432646	0.889039334077392	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.377.	Roadmap.377.	Roadmap.377.	chromatin	dLPFC H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.142.	F_SUD	~~	SCZ_FG	0.0012061599204033	0.56333882827492	-6.77201727064441	75.1582945271603	0.541180673722987	0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer (NLMINB) claimed the model converged, but not all elements 
   of the gradient are (near) zero; the optimizer may not have found a local 
   solution use check.gradient = FALSE to skip this check."	F_SUD~~SCZ_FG				Roadmap.142.	Roadmap.142.	Roadmap.142.	chromatin	Germinal Matrix H3K6me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.230.	F_SUD	~~	SCZ_FG	0.0019770539372903	1.29407850868029	-45.4949310133131	96.0310811711501	0.685865770368445	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.230.	Roadmap.230.	Roadmap.230.	chromatin	Germinal Matrix H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.318.	F_SUD	~~	SCZ_FG	0.0008527362759348	1.12354706192561				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_SUD~~SCZ_FG				Roadmap.318.	Roadmap.318.	Roadmap.318.	chromatin	Germinal Matrix H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.63.	F_SUD	~~	SCZ_FG	0.0018809281571457	1.20396258103205	-23.5324104588608	36.1249380394786	0.751462442156494	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.63.	Roadmap.63.	Roadmap.63.	chromatin	Middle Hippocampus H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.143.	F_SUD	~~	SCZ_FG	0.0015165598372608	0.889313384986401	-23.4836009761541	38.0894609205353	0.739820464397938	0.0	0	F_SUD~~SCZ_FG				Roadmap.143.	Roadmap.143.	Roadmap.143.	chromatin	Middle Hippocampus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.231.	F_SUD	~~	SCZ_FG	0.0015631504506504	1.61932782105061	57.2654259689708	37.1683223049287	0.0650382192061717	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.231.	Roadmap.231.	Roadmap.231.	chromatin	Middle Hippocampus H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.319.	F_SUD	~~	SCZ_FG	0.001724291483567	1.13203324433467	-27.838776471858	63.7699537088883	0.674448860949857	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.319.	Roadmap.319.	Roadmap.319.	chromatin	Middle Hippocampus H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.64.	F_SUD	~~	SCZ_FG	0.0011824983868229	0.989257063459857	-43.0128096305199	40.4806211133035	0.86153821833956	0.0	0	F_SUD~~SCZ_FG				Roadmap.64.	Roadmap.64.	Roadmap.64.	chromatin	Inferior Temporal Lobe H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.144.	F_SUD	~~	SCZ_FG	0.0022573062961347	1.18830095117024	68.5779902024499	52.9226014325817	0.100815039448141	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.144.	Roadmap.144.	Roadmap.144.	chromatin	Interior Temporal Lobe H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.232.	F_SUD	~~	SCZ_FG	0.0026904132146655	1.06102733086312	-80.4478601654722	59.9151560739088	0.912987942112941	0.0	0	F_SUD~~SCZ_FG				Roadmap.232.	Roadmap.232.	Roadmap.232.	chromatin	Inferior Temporal Lobe H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.320.	F_SUD	~~	SCZ_FG	0.0018945771907957	0.986649292290981	-33.153715186204	79.5417447034842	0.666177016697844	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.320.	Roadmap.320.	Roadmap.320.	chromatin	Interior Temporal Lobe H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.376.	F_SUD	~~	SCZ_FG	0.0005388665596983	1.37620868589415	-56.7133335584373	66.9314241610066	0.80573206025797	0.0	0	F_SUD~~SCZ_FG				Roadmap.376.	Roadmap.376.	Roadmap.376.	chromatin	Inferior Temporal Lobe H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.66.	F_SUD	~~	SCZ_FG	0.00071270776777	0.909770187845377	-32.7162358654581	37.3308530655745	0.81678308039348	0.0	0	F_SUD~~SCZ_FG				Roadmap.66.	Roadmap.66.	Roadmap.66.	chromatin	Substantia Nigra H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.146.	F_SUD	~~	SCZ_FG	0.0012969197762881	1.01145680454456	105.31423920107	102.47374865795	0.154348339049615	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_SUD~~SCZ_FG				Roadmap.146.	Roadmap.146.	Roadmap.146.	chromatin	Substantia Nigra H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.234.	F_SUD	~~	SCZ_FG	0.0015779587665841	0.569343059576323	-65.6584677862518	45.9414863922627	0.92660210231426	0.0	0	F_SUD~~SCZ_FG				Roadmap.234.	Roadmap.234.	Roadmap.234.	chromatin	Substantia Nigra H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.322.	F_SUD	~~	SCZ_FG	0.0009369386216313	1.11169347071595	-44.1685359014134	87.1193908905549	0.697933787327381	0.0	0	F_SUD~~SCZ_FG				Roadmap.322.	Roadmap.322.	Roadmap.322.	chromatin	Substantia Nigra H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.378.	F_SUD	~~	SCZ_FG	0.0021227961159578	1.27501440702715	-107.095040506387	87.2923080595055	0.89219964899652	0.0	0	F_SUD~~SCZ_FG				Roadmap.378.	Roadmap.378.	Roadmap.378.	chromatin	Subtantia Nigra H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.13.	F_SUD	~~	SCZ_FG	0.0023394403274412	1.32129702833004	108.025859151995	86.7836621858482	0.108741451244979	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_SUD~~SCZ_FG				Roadmap.13.	Roadmap.13.	Roadmap.13.	chromatin	Fetal Adrenal Gland DNase	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.71.	F_SUD	~~	SCZ_FG	0.0008263547913314	0.937753525169325	-35.7644170461271	36.4074570291074	0.843705538546809	0.0	0	F_SUD~~SCZ_FG				Roadmap.71.	Roadmap.71.	Roadmap.71.	chromatin	Fetal Adrenal Gland H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.152.	F_SUD	~~	SCZ_FG	0.0014244467767505	0.965184082046995	3.91919018341545	23.1073488377273	0.449734690332441	0.0	0	F_SUD~~SCZ_FG				Roadmap.152.	Roadmap.152.	Roadmap.152.	chromatin	Fetal Adrenal Gland H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.240.	F_SUD	~~	SCZ_FG	0.0027427922979175	1.29622427302963	-19.2438008468076	33.1956140872435	0.72901397933487	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.240.	Roadmap.240.	Roadmap.240.	chromatin	Fetal Adrenal Gland H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.328.	F_SUD	~~	SCZ_FG	0.001222361742008	0.999130447099218	-82.4104792365084	88.6989982490128	0.826487838328869	0.0	0	F_SUD~~SCZ_FG				Roadmap.328.	Roadmap.328.	Roadmap.328.	chromatin	Fetal Adrenal Gland H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.15.	F_SUD	~~	SCZ_FG	0.002796066031816	1.56188430647343	-4.33675204338011	84.957488149181	0.525043780320736	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.15.	Roadmap.15.	Roadmap.15.	chromatin	Fetal Female Brain Dnase	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.154.	F_SUD	~~	SCZ_FG	0.0008107277070362	1.26583841808715	-1.05287721859709	48.9528071738017	0.516725078389123	0.0	0	F_SUD~~SCZ_FG				Roadmap.154.	Roadmap.154.	Roadmap.154.	chromatin	Fetal Female Brain H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.242.	F_SUD	~~	SCZ_FG	0.0018149626566516	0.493678303877408	50.6914487907978	71.5244142679764	0.243606598562184	0.0	0	F_SUD~~SCZ_FG				Roadmap.242.	Roadmap.242.	Roadmap.242.	chromatin	Fetal Female Brain H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.330.	F_SUD	~~	SCZ_FG	0.0009075274581913	1.21033318651103	20.8171393661865	74.9592529176679	0.395746582078285	0.0	0	F_SUD~~SCZ_FG				Roadmap.330.	Roadmap.330.	Roadmap.330.	chromatin	Fetal Female Brain H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.14.	F_SUD	~~	SCZ_FG	0.0013564798919616	0.904332977079918	-123.338628967872	81.7875005796915	0.9357777365669	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.14.	Roadmap.14.	Roadmap.14.	chromatin	Fetal Male Brain DNAse	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.153.	F_SUD	~~	SCZ_FG	0.0013596966322321	1.83405303889309				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_SUD~~SCZ_FG				Roadmap.153.	Roadmap.153.	Roadmap.153.	chromatin	Fetal Male Brain H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.241.	F_SUD	~~	SCZ_FG	0.0011614112823788	0.967367737005231	-0.69541117158667	31.3589689378769	0.521558165416745	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.241.	Roadmap.241.	Roadmap.241.	chromatin	Fetal Male Brain H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.329.	F_SUD	~~	SCZ_FG	0.0013993222481154	1.13274813448451	-362.329299843159	267.39347681808	0.912892075621461	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_SUD~~SCZ_FG				Roadmap.329.	Roadmap.329.	Roadmap.329.	chromatin	Fetal Male Brain H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.51.	F_SUD	~~	SCZ_FG	0.0009339637992905	0.462141192349739	-52.991908310939	37.9805874863119	0.922423846084223	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.51.	Roadmap.51.	Roadmap.51.	chromatin	Foreskin H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.98.	F_SUD	~~	SCZ_FG	0.001208592531981	1.22869944086427	-52.3155011375317	46.7928537472623	0.872730590621753	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.98.	Roadmap.98.	Roadmap.98.	chromatin	Mammry Epithelial Cells H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.27.	F_SUD	~~	SCZ_FG	0.0040441543513899	1.82027220299585	-21.4929728345852	67.1177611768333	0.631235350589052	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_SUD~~SCZ_FG				Roadmap.27.	Roadmap.27.	Roadmap.27.	chromatin	Ovary DNAse	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.83.	F_SUD	~~	SCZ_FG	0.0018717824729153	2.43408736357639	-55.770335991929	61.9152035442724	0.820403687805411	0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer (NLMINB) claimed the model converged, but not all elements 
   of the gradient are (near) zero; the optimizer may not have found a local 
   solution use check.gradient = FALSE to skip this check."	F_SUD~~SCZ_FG				Roadmap.83.	Roadmap.83.	Roadmap.83.	chromatin	Ovary H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
